weather,source,seed,k,method,R2,zero,within,gap,recovery,gain_a
w,AU+US pooled,7,20,gain,0.9776418124349054,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.8554712311072762,1.1975820757517974
w,AU+US pooled,7,20,tree,0.8918881172619489,0.8919712107976359,0.9921155505744185,0.10014433977678261,-0.0008297377153030285,1.1975820757517974
w,AU+US pooled,7,20,mlp,0.9236086174410869,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.31591807099601893,1.1975820757517974
w,AU+US pooled,7,40,gain,0.9794293754307396,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.8733210966095957,1.1888140564085103
w,AU+US pooled,7,40,tree,0.8936497259202746,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.016760958496307043,1.1888140564085103
w,AU+US pooled,7,40,mlp,0.9238498100450507,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.31832652068475253,1.1888140564085103
w,AU+US pooled,7,82,gain,0.9814200126233631,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.893198777136129,1.1542593709589812
w,AU+US pooled,7,82,tree,0.8940921324038213,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.021178646850265635,1.1542593709589812
w,AU+US pooled,7,82,mlp,0.9241196706255143,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.32102123694195717,1.1542593709589812
w,AU+US pooled,7,165,gain,0.9816606846762234,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.8956020288166205,1.1607242555387807
w,AU+US pooled,7,165,tree,0.8976870760785656,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.05707626904995456,1.1607242555387807
w,AU+US pooled,7,165,mlp,0.9241337353408433,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.3211616813780621,1.1607242555387807
w,AU+US pooled,7,247,gain,0.9815548313111515,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.8945450208488434,1.156958998971966
w,AU+US pooled,7,247,tree,0.8993675837014293,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.07385712383026004,1.156958998971966
w,AU+US pooled,7,247,mlp,0.9497604628968191,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.5770595944612849,1.156958998971966
w,AU+US pooled,123,5,gain,0.9735225408886252,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.8304861015123218,1.1553923579845486
w,AU+US pooled,123,5,tree,0.9110535784226131,0.9116676601510377,0.9861479923624369,0.07448033221139916,-0.008244884390171963,1.1553923579845486
w,AU+US pooled,123,5,mlp,0.9345556404394789,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.3073023388708543,1.1553923579845486
w,AU+US pooled,123,10,gain,0.9703415621095178,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.7877771247306562,1.1820449526865793
w,AU+US pooled,123,10,tree,0.9117001506252951,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.00043622891161566407,1.1820449526865793
w,AU+US pooled,123,10,mlp,0.9347372144636515,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.30974021768773796,1.1820449526865793
w,AU+US pooled,123,20,gain,0.9697575742576332,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.7799362916604292,1.1849179617058216
w,AU+US pooled,123,20,tree,0.9119061177454967,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.003201618298131812,1.1849179617058216
w,AU+US pooled,123,20,mlp,0.9346900035143405,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.3091063463299003,1.1849179617058216
w,AU+US pooled,123,40,gain,0.9708508046112666,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.7946143995739448,1.1793272100190673
w,AU+US pooled,123,40,tree,0.9125946405585276,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.012445975735698554,1.1793272100190673
w,AU+US pooled,123,40,mlp,0.9348374387729885,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.31108586567776725,1.1793272100190673
w,AU+US pooled,123,82,gain,0.9714604496053989,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.8027997147575817,1.1757289054797908
w,AU+US pooled,123,82,tree,0.9137589207585115,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.028078024699703358,1.1757289054797908
w,AU+US pooled,123,82,mlp,0.9348374909186554,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.3110865658044362,1.1757289054797908
w,AU+US pooled,123,165,gain,0.9725314885963673,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.8171798733735293,1.1679096659521009
w,AU+US pooled,123,165,tree,0.9143245097583393,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.03567182809765966,1.1679096659521009
w,AU+US pooled,123,165,mlp,0.9348375645528479,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.31108755444385733,1.1679096659521009
w,AU+US pooled,123,247,gain,0.9725212454341916,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.8170423449566768,1.167998733648633
w,AU+US pooled,123,247,tree,0.9179566259468847,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.0844379396428686,1.167998733648633
w,AU+US pooled,123,247,mlp,0.9546565334088843,0.9116676601510377,0.9861479923624369,0.07448033221139916,0.5771842308091532,1.167998733648633
